"bsv"	"context before"	"locality"	"context after"	"location"	"features"
"BSV_AUVERGNE_N_10_DU_2_04_13_cle81ad49"	"l'Allier, 2 dans le"	"Cantal"	"et 2 dans le Puy-de"	"7716-7722"	"type=DEP_NOM, $=Cantal, form=Cantal"
"BSV_AUVERGNE_N_10_DU_2_04_13_cle81ad49"	"uilles sénescentes ("	"Cantal"	"). Ce BSV reprend de"	"8774-8780"	"type=DEP_NOM, $=Cantal, form=Cantal"
"BSV_AUVERGNE_N_11_DU_9_04_13_cle857112"	"santé du végétal -"	"Auvergne"	"Bulletin de santé"	"32-40"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_AUVERGNE_N_11_DU_9_04_13_cle857112"	"santé du végétal -"	"Auvergne"	"n°11 du 09/04/2013"	"73-81"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_AUVERGNE_N_11_DU_9_04_13_cle857112"	"rées dans le réseau"	"Auvergne"	"ont fait l'objet d'"	"762-770"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_AUVERGNE_N_11_DU_9_04_13_cle857112"	"Allier, de la Haute-"	"Loire"	", du Puy-de-Dôme en"	"1594-1599"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_11_DU_9_04_13_cle857112"	"re d'Agriculture du"	"Cantal"	", les Ets Cassier, L"	"1666-1672"	"type=DEP_NOM, $=Cantal, form=Cantal"
"BSV_AUVERGNE_N_11_DU_9_04_13_cle857112"	"de Dôme, 5 dans le"	"Cantal"	"et 6 en Haute-Loire"	"5340-5346"	"type=DEP_NOM, $=Cantal, form=Cantal"
"BSV_AUVERGNE_N_11_DU_9_04_13_cle857112"	"antal et 6 en Haute-"	"Loire"	". Stades Deux tiers"	"5361-5366"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_11_DU_9_04_13_cle857112"	"ette année, dans le"	"Nord"	"de notre région, le"	"6027-6031"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_AUVERGNE_N_11_DU_9_04_13_cle857112"	"sur une parcelle au"	"nord"	"de Brioude. Orge Do"	"7437-7441"	"type=DEP_NOM, $=Nord, form=nord"
"BSV_AUVERGNE_N_11_DU_9_04_13_cle857112"	"l'Allier, 2 dans le"	"Cantal"	", 4 en Haute Loire e"	"7579-7585"	"type=DEP_NOM, $=Cantal, form=Cantal"
"BSV_AUVERGNE_N_11_DU_9_04_13_cle857112"	"Cantal, 4 en Haute"	"Loire"	"et 2 dans le Puy de"	"7598-7603"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_11_DU_9_04_13_cle857112"	"dies C'est en Haute"	"Loire"	"que l'on note la pl"	"7771-7776"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_11_DU_9_04_13_cle857112"	"e Puy de Dôme et le"	"Cantal"	". Triticale Ce bulle"	"8389-8395"	"type=DEP_NOM, $=Cantal, form=Cantal"
"BSV_AUVERGNE_N_11_DU_9_04_13_cle857112"	"rvées sur la région"	"Auvergne"	"cette semaine (6 en"	"8476-8484"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_AUVERGNE_N_11_DU_9_04_13_cle857112"	"semaine (6 en Haute-"	"Loire"	", 1 dans le Puy de D"	"8511-8516"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_11_DU_9_04_13_cle857112"	"Allier et 1 dans le"	"Cantal"	"). Stade des culture"	"8570-8576"	"type=DEP_NOM, $=Cantal, form=Cantal"
"BSV_AUVERGNE_N_14_DU_30_04_13_cle897e81"	"santé du végétal -"	"Auvergne"	"Bulletin de santé"	"32-40"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_AUVERGNE_N_14_DU_30_04_13_cle897e81"	"santé du végétal -"	"Auvergne"	"n°14 du 30/04/2013"	"73-81"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_AUVERGNE_N_14_DU_30_04_13_cle897e81"	"rées dans le réseau"	"Auvergne"	"ont fait l'objet d'"	"885-893"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_AUVERGNE_N_14_DU_30_04_13_cle897e81"	"Allier, de la Haute-"	"Loire"	", du Puy-de-Dôme en"	"2006-2011"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_14_DU_30_04_13_cle897e81"	"re d'Agriculture du"	"Cantal"	", les Ets Cassier, L"	"2078-2084"	"type=DEP_NOM, $=Cantal, form=Cantal"
"BSV_AUVERGNE_N_14_DU_30_04_13_cle897e81"	"enne à partir de la"	"somme"	"des charançons obse"	"4615-4620"	"type=DEP_NOM, $=Somme, form=somme"
"BSV_AUVERGNE_N_14_DU_30_04_13_cle897e81"	"ce s'accroissant du"	"nord"	"au sud sur la régio"	"5749-5753"	"type=DEP_NOM, $=Nord, form=nord"
"BSV_AUVERGNE_N_14_DU_30_04_13_cle897e81"	"de Dôme, 3 dans le"	"Cantal"	"et 3 en Haute-Loire"	"12725-12731"	"type=DEP_NOM, $=Cantal, form=Cantal"
"BSV_AUVERGNE_N_14_DU_30_04_13_cle897e81"	"antal et 3 en Haute-"	"Loire"	", observées entre le"	"12746-12751"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_14_DU_30_04_13_cle897e81"	"sont notées dans le"	"Nord"	"de l'Allier, en For"	"13675-13679"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_AUVERGNE_N_14_DU_30_04_13_cle897e81"	"Forterre et dans le"	"Cantal"	"(bassin d'Aurillac,"	"13716-13722"	"type=DEP_NOM, $=Cantal, form=Cantal"
"BSV_AUVERGNE_N_14_DU_30_04_13_cle897e81"	"nnais et en Limagne"	"Nord"	". Il s'agit dans les"	"14502-14506"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_AUVERGNE_N_14_DU_30_04_13_cle897e81"	"ouchées) en Limagne"	"Nord"	"et dans le Brivadoi"	"15754-15758"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_AUVERGNE_N_14_DU_30_04_13_cle897e81"	"l'Allier, 2 dans le"	"Cantal"	", 2 en Haute Loire e"	"16098-16104"	"type=DEP_NOM, $=Cantal, form=Cantal"
"BSV_AUVERGNE_N_14_DU_30_04_13_cle897e81"	"Cantal, 2 en Haute"	"Loire"	"et 2 dans le Puy de"	"16117-16122"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_14_DU_30_04_13_cle897e81"	"hosporiose. Dans le"	"Cantal"	", une parcelle est t"	"16672-16678"	"type=DEP_NOM, $=Cantal, form=Cantal"
"BSV_AUVERGNE_N_14_DU_30_04_13_cle897e81"	"s feuilles en Haute"	"Loire"	"et dans le Puy de D"	"16908-16913"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_14_DU_30_04_13_cle897e81"	"rvées sur la région"	"Auvergne"	"cette semaine (5 en"	"17062-17070"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_AUVERGNE_N_14_DU_30_04_13_cle897e81"	"semaine (5 en Haute-"	"Loire"	", 1 dans le Puy de D"	"17097-17102"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_14_DU_30_04_13_cle897e81"	"Allier et 2 dans le"	"Cantal"	"). Stade des culture"	"17156-17162"	"type=DEP_NOM, $=Cantal, form=Cantal"
"BSV_AUVERGNE_N_14_DU_30_04_13_cle897e81"	"apparition en Haute-"	"Loire"	"(vallée de l'Allier"	"18199-18204"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_27_DU_10_08_10_cle8d9eb8"	"santé du végétal -"	"Auvergne"	"Bulletin de santé"	"32-40"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_AUVERGNE_N_27_DU_10_08_10_cle8d9eb8"	"santé du végétal -"	"Auvergne"	"n° 27 du 10/08/2010"	"73-81"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_AUVERGNE_N_27_DU_10_08_10_cle8d9eb8"	"e Dôme, de la Haute-"	"Loire"	"et du Cantal, Ets C"	"1462-1467"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_27_DU_10_08_10_cle8d9eb8"	"a Haute-Loire et du"	"Cantal"	", Ets Cassier, Limag"	"1474-1480"	"type=DEP_NOM, $=Cantal, form=Cantal"
"BSV_AUVERGNE_N_27_DU_10_08_10_cle8d9eb8"	"des agriculteurs. e"	"Rhô ne Alpes"	"Auvergn Stades des"	"1875-1887"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhô ne Alpes"
"BSV_AUVERGNE_N_27_DU_10_08_10_cle8d9eb8"	"St Bonnet les"	"Allier"	"07/06"	"3093-3099"	"type=DEP_NOM, $=Allier, form=Allier"
"BSV_AUVERGNE_N_27_DU_10_08_10_cle8d9eb8"	"se à autorisation e"	"Rhône Alpes"	"Auvergn"	"3948-3959"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône Alpes"
"BSV_AUVERGNE_N_27_DU_21_08_12_cle8bcdf5"	"santé du végétal -"	"Auvergne"	"Bulletin de santé"	"32-40"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_AUVERGNE_N_27_DU_21_08_12_cle8bcdf5"	"santé du végétal -"	"Auvergne"	"n°27 du 21/08/2012"	"73-81"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_AUVERGNE_N_27_DU_21_08_12_cle8bcdf5"	"déficit hydrique se"	"creuse"	"Teignes Les observa"	"261-267"	"type=DEP_NOM, $=Creuse, form=creuse"
"BSV_AUVERGNE_N_27_DU_21_08_12_cle8bcdf5"	"Allier, de la Haute-"	"Loire"	", du Puy-de-Dôme en"	"2126-2131"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_27_DU_21_08_12_cle8bcdf5"	"re d'Agriculture du"	"Cantal"	", les Ets Cassier, L"	"2198-2204"	"type=DEP_NOM, $=Cantal, form=Cantal"
"BSV_AUVERGNE_N_5_du_11_03_14_cle8461ba"	"santé du végétal -"	"Auvergne"	"Bulletin de santé"	"32-40"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_AUVERGNE_N_5_du_11_03_14_cle8461ba"	"santé du végétal -"	"Auvergne"	"n°5 du 11/03/2014 A"	"73-81"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_AUVERGNE_N_5_du_11_03_14_cle8461ba"	"rées dans le réseau"	"Auvergne"	"ainsi qu'une parcel"	"636-644"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_AUVERGNE_N_5_du_11_03_14_cle8461ba"	"Allier, de la Haute-"	"Loire"	", du Puy-de-Dôme en"	"1777-1782"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_5_du_11_03_14_cle8461ba"	"re d'Agriculture du"	"Cantal"	", les Ets Cassier, L"	"1849-1855"	"type=DEP_NOM, $=Cantal, form=Cantal"
"BSV_AUVERGNE_N_5_du_11_03_14_cle8461ba"	"uy-de-Dôme (Limagne"	"Nord"	"et Limagne Sud), 5"	"7038-7042"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_AUVERGNE_N_5_du_11_03_14_cle8461ba"	"dois), et 1 dans le"	"Cantal"	"(bassin d'Aurillac)"	"7111-7117"	"type=DEP_NOM, $=Cantal, form=Cantal"
"BSV_AUVERGNE_N_5_du_11_03_14_cle8461ba"	"Bocage, en Limagne"	"Nord"	"et dans le Brivadoi"	"7240-7244"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_AUVERGNE_N_5_du_11_03_14_cle8461ba"	"arcelles en Limagne"	"Nord"	"et Limagne Sud. Org"	"9508-9512"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_AUVERGNE_N_5_du_11_03_14_cle8461ba"	"l'Allier, 1 dans le"	"Cantal"	", 6 en Haute Loire e"	"9654-9660"	"type=DEP_NOM, $=Cantal, form=Cantal"
"BSV_AUVERGNE_N_5_du_11_03_14_cle8461ba"	"Cantal, 6 en Haute"	"Loire"	"et 3 dans le Puy de"	"9673-9678"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_5_du_11_03_14_cle8461ba"	"(épi 1.5 cm dans le"	"Nord"	"Allier) et d'une ta"	"9816-9820"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_AUVERGNE_N_5_du_11_03_14_cle8461ba"	"1.5 cm dans le Nord"	"Allier"	") et d'une talle à f"	"9821-9827"	"type=DEP_NOM, $=Allier, form=Allier"
"BSV_AUVERGNE_N_5_du_11_03_14_cle8461ba"	"'Allier et la Haute"	"Loire"	". Des symptômes phys"	"10004-10009"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_5_du_11_03_14_cle8461ba"	"ans une parcelle du"	"nord"	"Allier d'helminthos"	"10103-10107"	"type=DEP_NOM, $=Nord, form=nord"
"BSV_AUVERGNE_N_5_du_11_03_14_cle8461ba"	"ne parcelle du nord"	"Allier"	"d'helminthosporiose"	"10108-10114"	"type=DEP_NOM, $=Allier, form=Allier"
"BSV_AUVERGNE_N_5_du_11_03_14_cle8461ba"	"s signalée en Haute"	"Loire"	"mais est signalée c"	"10306-10311"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_5_du_11_03_14_cle8461ba"	"tte semaine dans le"	"Cantal"	"avec 10% des F3 tou"	"10352-10358"	"type=DEP_NOM, $=Cantal, form=Cantal"
"BSV_AUVERGNE_N_5_du_11_03_14_cle8461ba"	"nalés dans la Haute"	"Loire"	". Peu de maladie du"	"10466-10471"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_5_du_11_03_14_cle8461ba"	"eule la parcelle du"	"Nord"	"Allier ou les malad"	"10527-10531"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_AUVERGNE_N_5_du_11_03_14_cle8461ba"	"la parcelle du Nord"	"Allier"	"ou les maladies fol"	"10532-10538"	"type=DEP_NOM, $=Allier, form=Allier"
"BSV_AUVERGNE_N_5_du_11_03_14_cle8461ba"	"celles de la région"	"Auvergne"	"entre les 10 et 11"	"10944-10952"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_AUVERGNE_N_5_du_11_03_14_cle8461ba"	"11 mars (6 en Haute-"	"Loire"	", 2 dans l'Allier et"	"10989-10994"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_5_du_11_03_14_cle8461ba"	"et l'autre en Haute-"	"Loire"	". Stade des cultures"	"11153-11158"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_5_du_11_03_14_cle8461ba"	"sur une parcelle au"	"nord"	"du Puy-en-Velay. La"	"12377-12381"	"type=DEP_NOM, $=Nord, form=nord"
"BSV_AUVERGNE_N_6_DU_16_03_10_cle867d57"	"santé du végétal -"	"Auvergne"	"Bulletin de santé"	"32-40"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_AUVERGNE_N_6_DU_16_03_10_cle867d57"	"santé du végétal -"	"Auvergne"	"n° 06 du 16/03/2010"	"73-81"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_AUVERGNE_N_6_DU_16_03_10_cle867d57"	"s la base régionale"	"Auvergne"	"ont fait l'objet d'"	"200-208"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_AUVERGNE_N_6_DU_16_03_10_cle867d57"	"e Dôme, de la Haute-"	"Loire"	"et du Cantal, Clb,"	"1907-1912"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_6_DU_16_03_10_cle867d57"	"a Haute-Loire et du"	"Cantal"	", Clb, Coopaval, Ets"	"1919-1925"	"type=DEP_NOM, $=Cantal, form=Cantal"
"BSV_AUVERGNE_N_6_DU_16_03_10_cle867d57"	"des agriculteurs. e"	"Rhô ne Alpes"	"Auvergn Lors des r"	"2316-2328"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhô ne Alpes"
"BSV_AUVERGNE_N_6_DU_16_03_10_cle867d57"	"fférentiel entre le"	"Nord"	"et le Sud de l'Auve"	"4257-4261"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_AUVERGNE_N_6_DU_16_03_10_cle867d57"	"t légèrement sur le"	"Nord"	"tandis qu'aucun sym"	"4343-4347"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_AUVERGNE_N_6_DU_16_03_10_cle867d57"	"sur une parcelle du"	"Nord"	"Allier. La rhynchos"	"4461-4465"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_AUVERGNE_N_6_DU_16_03_10_cle867d57"	"ne parcelle du Nord"	"Allier"	". La rhynchosporiose"	"4466-4472"	"type=DEP_NOM, $=Allier, form=Allier"
"BSV_AUVERGNE_N_6_DU_16_03_10_cle867d57"	"e autre parcelle du"	"Nord"	"Allier sur feuilles"	"4554-4558"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_AUVERGNE_N_6_DU_16_03_10_cle867d57"	"re parcelle du Nord"	"Allier"	"sur feuilles ancien"	"4559-4565"	"type=DEP_NOM, $=Allier, form=Allier"
"BSV_AUVERGNE_N_6_DU_16_03_10_cle867d57"	"uilles anciennes. e"	"Rhô ne Alpes"	"Auvergn Blé Ce bul"	"4592-4604"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhô ne Alpes"
"BSV_AUVERGNE_N_6_DU_16_03_10_cle867d57"	"de-Dôme, 3 en Haute"	"Loire"	"et 2 dans le Cantal"	"4726-4731"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_6_DU_16_03_10_cle867d57"	"Loire et 2 dans le"	"Cantal"	"). Stades La majorit"	"4745-4751"	"type=DEP_NOM, $=Cantal, form=Cantal"
"BSV_AUVERGNE_N_6_DU_16_03_10_cle867d57"	"ncipalement dans le"	"nord"	"Allier, au nord oue"	"5672-5676"	"type=DEP_NOM, $=Nord, form=nord"
"BSV_AUVERGNE_N_6_DU_16_03_10_cle867d57"	"lement dans le nord"	"Allier"	", au nord ouest de M"	"5677-5683"	"type=DEP_NOM, $=Allier, form=Allier"
"BSV_AUVERGNE_N_6_DU_16_03_10_cle867d57"	"le nord Allier, au"	"nord"	"ouest de Moulins où"	"5688-5692"	"type=DEP_NOM, $=Nord, form=nord"
"BSV_AUVERGNE_N_6_DU_16_03_10_cle867d57"	"se à autorisation e"	"Rhône Alpes"	"Auvergn"	"6735-6746"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône Alpes"
"BSV_AUVERGNE_N_6_du_18_03_14_cle893c87"	"santé du végétal -"	"Auvergne"	"Bulletin de santé"	"32-40"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_AUVERGNE_N_6_du_18_03_14_cle893c87"	"santé du végétal -"	"Auvergne"	"n°6 du 18/03/2014 A"	"73-81"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_AUVERGNE_N_6_du_18_03_14_cle893c87"	"rées dans le réseau"	"Auvergne"	"ainsi qu'une parcel"	"654-662"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_AUVERGNE_N_6_du_18_03_14_cle893c87"	"elle (6 %) de Haute"	"Loire"	"qui ne dépasse pas"	"1020-1025"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_6_du_18_03_14_cle893c87"	"Allier, de la Haute-"	"Loire"	", du Puy-de-Dôme en"	"1868-1873"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_6_du_18_03_14_cle893c87"	"re d'Agriculture du"	"Cantal"	", les Ets Cassier, L"	"1940-1946"	"type=DEP_NOM, $=Cantal, form=Cantal"
"BSV_AUVERGNE_N_6_du_18_03_14_cle893c87"	"uy-de-Dôme (Limagne"	"Nord"	", Limagne Sud, Forez"	"6549-6553"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_AUVERGNE_N_6_du_18_03_14_cle893c87"	"Forez), 6 en Haute-"	"Loire"	"(Velay et Brivadois"	"6587-6592"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_6_du_18_03_14_cle893c87"	"dois), et 3 dans le"	"Cantal"	"(bassin d'Aurillac"	"6628-6634"	"type=DEP_NOM, $=Cantal, form=Cantal"
"BSV_AUVERGNE_N_6_du_18_03_14_cle893c87"	", Forterre, Limagne"	"Nord"	"et Sud, Brivadois)."	"7190-7194"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_AUVERGNE_N_6_du_18_03_14_cle893c87"	"l'Allier, 1 dans le"	"Cantal"	", 7 en Haute Loire e"	"10511-10517"	"type=DEP_NOM, $=Cantal, form=Cantal"
"BSV_AUVERGNE_N_6_du_18_03_14_cle893c87"	"Cantal, 7 en Haute"	"Loire"	"et 3 dans le Puy de"	"10530-10535"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_6_du_18_03_14_cle893c87"	"(épi 4.2 cm dans le"	"Nord"	"Allier) et de 2 tal"	"10668-10672"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_AUVERGNE_N_6_du_18_03_14_cle893c87"	"4.2 cm dans le Nord"	"Allier"	") et de 2 talles à é"	"10673-10679"	"type=DEP_NOM, $=Allier, form=Allier"
"BSV_AUVERGNE_N_6_du_18_03_14_cle893c87"	"e parcelle de Haute"	"Loire"	". Maladies On note u"	"10955-10960"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_6_du_18_03_14_cle893c87"	"dans la parcelle du"	"Nord"	"Allier touchée la s"	"11304-11308"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_AUVERGNE_N_6_du_18_03_14_cle893c87"	"la parcelle du Nord"	"Allier"	"touchée la semaine"	"11309-11315"	"type=DEP_NOM, $=Allier, form=Allier"
"BSV_AUVERGNE_N_6_du_18_03_14_cle893c87"	"ent une parcelle du"	"Cantal"	"touchée par cette m"	"11408-11414"	"type=DEP_NOM, $=Cantal, form=Cantal"
"BSV_AUVERGNE_N_6_du_18_03_14_cle893c87"	"e dans 2 parcelles ("	"Allier"	"et Haute Loire) ave"	"11514-11520"	"type=DEP_NOM, $=Allier, form=Allier"
"BSV_AUVERGNE_N_6_du_18_03_14_cle893c87"	"es (Allier et Haute"	"Loire"	") avec 10% des F3 to"	"11530-11535"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_6_du_18_03_14_cle893c87"	"celles de la région"	"Auvergne"	"entre les 17 et 18"	"12041-12049"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_AUVERGNE_N_6_du_18_03_14_cle893c87"	"18 mars (6 en Haute-"	"Loire"	", 3 dans l'Allier, 1"	"12086-12091"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_6_du_18_03_14_cle893c87"	"l'Allier, 1 dans le"	"Cantal"	"et 2 dans le Puy-de"	"12120-12126"	"type=DEP_NOM, $=Cantal, form=Cantal"
"BSV_AUVERGNE_N_6_du_18_03_14_cle893c87"	"d du Puy de Dôme et"	"nord"	"de la Haute-Loire)"	"13038-13042"	"type=DEP_NOM, $=Nord, form=nord"
"BSV_AUVERGNE_N_6_du_18_03_14_cle893c87"	"et nord de la Haute-"	"Loire"	") s'étend et touche"	"13055-13060"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_AUVERGNE_N_7_DU_23_03_10_cle8cb95a"	"santé du végétal -"	"Auvergne"	"Bulletin de santé"	"32-40"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_AUVERGNE_N_7_DU_23_03_10_cle8cb95a"	"santé du végétal -"	"Auvergne"	"n° 07 du 23/03/2010"	"73-81"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_AUVERGNE_N_7_DU_23_03_10_cle8cb95a"	"s la base régionale"	"Auvergne"	"ont fait l'objet d'"	"200-208"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_AUVERGNE_N_7_DU_23_03_10_cle8cb95a"	"e Dôme, de la Haute-"	"Loire"	"et du Cantal, Clb,"	"2167-2172"	"type=DEP_NOM, $=Loire, form=Loire"
