id	type	context	context	context	word	context	context	context	location	features
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSVViti_20190618_N16_cle091811.html	html	fin	floraison	-	baies	2-3	mm	Stade	1556-1561	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Arbres_baies, skos-prefLabel=arbuste à baies, form=baies
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSVViti_20190618_N16_cle091811.html	html	dorée	de	la	vigne	est	en	ligne	5861-5866	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSVViti_20190618_N16_cle091811.html	html	aux	résistance	en	vigne	est	en	ligne	7413-7418	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSVViti_20190618_N16_cle091811.html	html	des	dommages	aux	cultures	(	perte	de	7644-7652	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Crop, skos-prefLabel=Culture, form=cultures
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSVViti_20190618_N16_cle091811.html	html	la	Drôme	:	Vigne	JulienChambre	d’agriculture	de	9309-9314	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSVViti_20190618_N16_cle091811.html	html	Tapy	Scan	Souffflet	Vigne	Financement	Action	pilotée	9605-9610	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSVViti_20190730_N22_cle019b19.html	html				Viticulture	Viticulture	n°22	30	3-14	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSVViti_20190730_N22_cle019b19.html	html			Viticulture	Viticulture	n°22	30	juillet	16-27	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSVViti_20190730_N22_cle019b19.html	html	les	feuilles	de	vigne	Un	prédateur	des	920-925	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSVViti_20190730_N22_cle019b19.html	html	la	sensibilité	des	baies	est	atteinte	quand	2233-2238	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Arbres_baies, skos-prefLabel=arbuste à baies, form=baies
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSVViti_20190730_N22_cle019b19.html	html	atteinte	quand	la	baie	est	vérée	.	2261-2265	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Arbres_baies, skos-prefLabel=arbuste à baies, form=baie
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSVViti_20190730_N22_cle019b19.html	html	la	sensibilité	des	baies	est	maximale	jusqu’à	5124-5129	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Arbres_baies, skos-prefLabel=arbuste à baies, form=baies
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSVViti_20190730_N22_cle019b19.html	html	dorée	de	la	vigne	est	en	ligne	6363-6368	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSVViti_20190730_N22_cle019b19.html	html	aux	résistance	en	vigne	est	en	ligne	7914-7919	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSVViti_20190730_N22_cle019b19.html	html	viticole	et	en	verger	.	Injustement	soupçonné	8228-8234	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Arboriculture_fruitiere, skos-prefLabel=arboriculture fruitière, form=verger
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSVViti_20190730_N22_cle019b19.html	html	de	consommer	des	fruits	comme	la	pie	8275-8281	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_fruitieres, skos-prefLabel=culture fruitière, form=fruits
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSVViti_20190730_N22_cle019b19.html	html	la	Drôme	:	Vigne	JulienChambre	d’agriculture	de	9706-9711	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSVViti_20190730_N22_cle019b19.html	html	Tapy	Scan	Souffflet	Vigne	Financement	Action	pilotée	10002-10007	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSVViti_20190820_N23_cle0c5111.html	html				Viticulture	Viticulture	n°23	20	3-14	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSVViti_20190820_N23_cle0c5111.html	html			Viticulture	Viticulture	n°23	20	août	16-27	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSVViti_20190820_N23_cle0c5111.html	html	la	Drôme	:	Vigne	JulienChambre	d’agriculture	de	2770-2775	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSVViti_20190820_N23_cle0c5111.html	html	Tapy	Scan	Souffflet	Vigne	Financement	Action	pilotée	3066-3071	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n13_cle0f596d.html	html	p3	STADES	PHENOLOGIQUES	FRUIT	Comme	prévu	,	371-376	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_fruitieres, skos-prefLabel=culture fruitière, form=FRUIT
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n13_cle0f596d.html	html	Comme	prévu	,	soleil	et	températures	estivales	390-396	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Tournesols, skos-prefLabel=tournesol, form=soleil
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n13_cle0f596d.html	html	25	«	fin	fleur	»	à	stade	634-639	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_florales, skos-prefLabel=floriculture, form=fleur
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n13_cle0f596d.html	html	précoces	.	La	vigne	conserve	2-3	jours	755-760	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n13_cle0f596d.html	html	Nouaison	Le	réseau	Vigne	AOC	Champagne	compte	845-850	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n13_cle0f596d.html	html	pluie	.	OÏDIUM	FRUIT	1.1	Situation	Dernière	2781-2786	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_fruitieres, skos-prefLabel=culture fruitière, form=FRUIT
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n13_cle0f596d.html	html	«	grain	de	pois	»	.	Surveillez	3974-3978	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Pois, skos-prefLabel=pois, form=pois
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n13_cle0f596d.html	html	grappes	.	BOTRYTIS	FRUIT	La	pourriture	grise	4206-4211	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_fruitieres, skos-prefLabel=culture fruitière, form=FRUIT
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n13_cle0f596d.html	html	une	face	côté	soleil	levant	…	)	4460-4466	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Tournesols, skos-prefLabel=tournesol, form=soleil
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n13_cle0f596d.html	html	partenaires	du	réseau	vigne	A	c	o	5741-5746	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n13_cle0f596d.html	html	Animation	du	réseau	Vigne	:	Alexandra	BONOM	6661-6666	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n16_cle04a239.html	html	3	STADES	PHENOLOGIQUES	FRUIT	Les	baies	continuent	385-390	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_fruitieres, skos-prefLabel=culture fruitière, form=FRUIT
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n16_cle04a239.html	html	PHENOLOGIQUES	FRUIT	Les	baies	continuent	à	grossir	395-400	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Arbres_baies, skos-prefLabel=arbuste à baies, form=baies
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n16_cle04a239.html	html	phénologie	de	la	vigne	reste	proche	de	995-1000	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n16_cle04a239.html	html	ferment	Le	réseau	Vigne	AOC	Champagne	compte	1072-1077	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n16_cle04a239.html	html	phénologique	de	la	vigne	est	avancé	,	2625-2630	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n16_cle04a239.html	html	limitées	à	quelques	baies	(	rot	brun	2890-2895	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Arbres_baies, skos-prefLabel=arbuste à baies, form=baies
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n16_cle04a239.html	html	à	historique	.	FRUIT	BSV	n°	16 - 2	3800-3805	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_fruitieres, skos-prefLabel=culture fruitière, form=FRUIT
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n16_cle04a239.html	html	La	réceptivité	des	baies	à	de	nouvelles	4211-4216	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Arbres_baies, skos-prefLabel=arbuste à baies, form=baies
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n16_cle04a239.html	html	progresser	sur	les	baies	déjà	contaminées	.	4386-4391	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Arbres_baies, skos-prefLabel=arbuste à baies, form=baies
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n16_cle04a239.html	html	partenaires	du	réseau	vigne	A	c	o	5839-5844	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n16_cle04a239.html	html	Animation	du	réseau	Vigne	:	Alexandra	BONOM	6759-6764	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n18_cle02fbf1.html	html	3	STADES	PHENOLOGIQUES	FRUIT	Les	grappes	sont	388-393	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_fruitieres, skos-prefLabel=culture fruitière, form=FRUIT
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n18_cle02fbf1.html	html	phénologie	de	la	vigne	reste	proche	de	1087-1092	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n18_cle02fbf1.html	html	vérées	Le	réseau	Vigne	AOC	Champagne	compte	1229-1234	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n18_cle02fbf1.html	html	la	sensibilité	des	baies	à	de	nouvelles	1755-1760	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Arbres_baies, skos-prefLabel=arbuste à baies, form=baies
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n18_cle02fbf1.html	html	la	campagne	.	FRUIT	SUIVI	BIOLOGIQUE	DU	3221-3226	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_fruitieres, skos-prefLabel=culture fruitière, form=FRUIT
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n18_cle02fbf1.html	html	1	à	2	baies	touchées	à	des	3763-3768	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Arbres_baies, skos-prefLabel=arbuste à baies, form=baies
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n18_cle02fbf1.html	html	La	réceptivité	des	baies	à	de	nouvelles	3855-3860	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Arbres_baies, skos-prefLabel=arbuste à baies, form=baies
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n18_cle02fbf1.html	html	progresser	sur	les	baies	déjà	contaminées	.	4032-4037	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Arbres_baies, skos-prefLabel=arbuste à baies, form=baies
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n18_cle02fbf1.html	html	secrétariat	du	service	Vigne	du	Comité	Champagne	5338-5343	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n18_cle02fbf1.html	html	partenaires	du	réseau	vigne	A	c	o	6601-6606	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_2019_n18_cle02fbf1.html	html	Animation	du	réseau	Vigne	:	Alexandra	BONOM	7521-7526	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_02_20190409_cle8ac81e.html	html	Nouvelle	-	Aquitaine	Vigne	/	Edition	Charentes	899-904	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_02_20190409_cle8ac81e.html	html	site	Web	Alerte	Vigne	Bulletin	de	Santé	1619-1624	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_02_20190409_cle8ac81e.html	html	températures	fraîches	.	Gel	grêle	Très	localement	2627-2630	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Gels, skos-prefLabel=gel, form=Gel
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_02_20190409_cle8ac81e.html	html	quelques	dégâts	de	gel	et	de	grêle	2674-2677	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Gels, skos-prefLabel=gel, form=gel
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_02_20190409_cle8ac81e.html	html	)	sur	la	vigne	le	BSV	utilise	2870-2875	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_02_20190409_cle8ac81e.html	html	mildiou	de	la	vigne	se	conserve	sous	5419-5424	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_02_20190409_cle8ac81e.html	html	repiquages	sur	une	vigne	contaminée	peuvent	se	6206-6211	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_02_20190409_cle8ac81e.html	html	heures	,		vigne	réceptive	(	au	6547-6552	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_02_20190409_cle8ac81e.html	html	l’hiver	sur	les	baies	momifiées	(	grappillons	8140-8145	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Arbres_baies, skos-prefLabel=arbuste à baies, form=baies
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_02_20190409_cle8ac81e.html	html	celles-ci	contaminent	la	vigne	notamment	les	feuilles	8644-8649	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_02_20190409_cle8ac81e.html	html	feuillage	de	la	vigne	est	réceptif	de	9558-9563	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_02_20190409_cle8ac81e.html	html		Présence	de	baies	contaminées	momifiées	(	9720-9725	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Arbres_baies, skos-prefLabel=arbuste à baies, form=baies
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_02_20190409_cle8ac81e.html	html	isolément	sur	les	baies	Après	éclosion	,	12667-12672	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Arbres_baies, skos-prefLabel=arbuste à baies, form=baies
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_02_20190409_cle8ac81e.html	html	chenille	perfore	les	baies	et	se	développe	12714-12719	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Arbres_baies, skos-prefLabel=arbuste à baies, form=baies
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_02_20190409_cle8ac81e.html	html	peut	s'attaquer	aux	baies	voisines	.	Les	12776-12781	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Arbres_baies, skos-prefLabel=arbuste à baies, form=baies
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_02_20190409_cle8ac81e.html	html	-	Aquitaine	-	Vigne	/	Edition	Charentes	14565-14570	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_02_20190409_cle8ac81e.html	html	Français	de	la	Vigne	et	du	Vin	15215-15220	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_02_20190409_cle8ac81e.html	html	Vigne	et	du	Vin	la	Station	Viticole	15227-15230	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vin
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_02_20190409_cle8ac81e.html	html	protection	de	leurs	cultures	Celle-ci	se	décide	15751-15759	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Crop, skos-prefLabel=Culture, form=cultures
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_07_20190514_cle841735.html	html	Nouvelle	-	Aquitaine	Vigne	/	Edition	Charentes	951-956	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_07_20190514_cle841735.html	html	site	Web	Alerte	Vigne	Bulletin	de	Santé	1786-1791	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_07_20190514_cle841735.html	html	/	Edition	Charentes	Vigne	–	N°07	du	1861-1866	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_07_20190514_cle841735.html	html	)	.	La	vigne	évolue	lentement	et	2117-2122	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_07_20190514_cle841735.html	html	/	Edition	Charentes	Vigne	–	N°07	du	4356-4361	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_07_20190514_cle841735.html	html	/	Edition	Charentes	Vigne	–	N°07	du	5921-5926	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_07_20190514_cle841735.html	html	la	vigueur	des	vignes	-	Privilégiez	les	6581-6587	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vignes
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_07_20190514_cle841735.html	html	l’aération	de	la	vigne	:	palissage	soigné	6653-6658	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_07_20190514_cle841735.html	html	/	Edition	Charentes	Vigne	–	N°07	du	7362-7367	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_07_20190514_cle841735.html	html	exclusivement	sur	la	vigne	dans	les	vaisseaux	7975-7980	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne
/Users/belka/Documents/work/inrae/scripts/projection_de_lexique/viticulture/resources/html_corpus/BSV_NA_VIGNE_CHARENTES_07_20190514_cle841735.html	html	naturellement	dans	la	vigne	elle	y	est	8071-8076	type=LEMMATIZED, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne
