"bsv"	"context before"	"locality"	"context after"	"location"	"features"
"BSV_NA_VIGNE_Nord_Aquitaine_20_20190806_cle891ea2"	"r A. KEREBEL FREDON"	"AQUITAINE"	"Pour diverses rais"	"19237-19246"	"type=REG_NOM_OLD, $=Aquitaine, form=AQUITAINE"
"BSV_NA_VIGNE_Nord_Aquitaine_20_20190806_cle891ea2"	"deux-mers, et ouest"	"Dordogne"	". Hors réseau, le dé"	"19941-19949"	"type=DEP_NOM, $=Dordogne, form=Dordogne"
"BSV_NA_VIGNE_Nord_Aquitaine_20_20190806_cle891ea2"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Nord Aqui"	"20546-20555"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Nord_Aquitaine_20_20190806_cle891ea2"	"Aquitaine / Edition"	"Nord"	"Aquitaine Vigne N°2"	"20566-20570"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_NA_VIGNE_Nord_Aquitaine_20_20190806_cle891ea2"	"aine / Edition Nord"	"Aquitaine"	"Vigne N°20 du 6 Aoû"	"20571-20580"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Nord_Aquitaine_20_20190806_cle891ea2"	"tp://draaf.nouvelle-"	"aquitaine"	".agriculture.gouv.fr"	"21520-21529"	"type=REG_NOM_OLD, $=Aquitaine, form=aquitaine"
"BSV_NA_VIGNE_Nord_Aquitaine_20_20190806_cle891ea2"	"du végétal Nouvelle-"	"Aquitaine"	"- Vigne / Edition N"	"21775-21784"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Nord_Aquitaine_20_20190806_cle891ea2"	"e - Vigne / Edition"	"Nord"	"Aquitaine sont les"	"21803-21807"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_NA_VIGNE_Nord_Aquitaine_20_20190806_cle891ea2"	"igne / Edition Nord"	"Aquitaine"	"sont les suivantes"	"21808-21817"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Nord_Aquitaine_20_20190806_cle891ea2"	"2 Rives, Adar Haute"	"Gironde"	", Adar de Langon, Ad"	"21918-21925"	"type=DEP_NOM, $=Gironde, form=Gironde"
"BSV_NA_VIGNE_Nord_Aquitaine_20_20190806_cle891ea2"	"r du Médoc, Agrobio"	"Gironde"	", Agrobio Périgord,"	"21966-21973"	"type=DEP_NOM, $=Gironde, form=Gironde"
"BSV_NA_VIGNE_Nord_Aquitaine_20_20190806_cle891ea2"	"an, Euralis, Fredon"	"Aquitaine"	", Gdon du Libournais"	"22283-22292"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Nord_Aquitaine_20_20190806_cle891ea2"	"-Mers, SCA Alliance"	"Aquitaine"	", Soufflet Vigne, SR"	"22430-22439"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Nord_Aquitaine_20_20190806_cle891ea2"	"griculture Nouvelle-"	"Aquitaine"	"dégage donc toute r"	"22841-22850"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Nord_Aquitaine_20_20190806_cle891ea2"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Nord Aqui"	"23483-23492"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Nord_Aquitaine_20_20190806_cle891ea2"	"Aquitaine / Edition"	"Nord"	"Aquitaine Vigne N°2"	"23503-23507"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_NA_VIGNE_Nord_Aquitaine_20_20190806_cle891ea2"	"aine / Edition Nord"	"Aquitaine"	"Vigne N°20 du 6 Aoû"	"23508-23517"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"N°02 Edition Sud"	"Aquitaine"	"02/04/2019 (Départe"	"19-28"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"RAAF draaf.nouvelle-"	"aquitaine"	".agriculture.gouv.fr"	"147-156"	"type=REG_NOM_OLD, $=Aquitaine, form=aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"re d'agriculture de"	"Gironde"	"mh.martigne@gironde"	"388-395"	"type=DEP_NOM, $=Gironde, form=Gironde"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"Régionale Nouvelle-"	"Aquitaine"	"Boulevard des Arcad"	"623-632"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"imentation Nouvelle-"	"Aquitaine"	"22 Rue des Pénitent"	"763-772"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"du végétal Nouvelle-"	"Aquitaine"	"Vigne / Edition Sud"	"993-1002"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"Vigne / Edition Sud"	"Aquitaine"	"N°2 du 02/04/19 "" P"	"1023-1032"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Sud Aquit"	"2215-2224"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"taine / Edition Sud"	"Aquitaine"	"Vigne N°02 du 2 Avr"	"2239-2248"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"nne observée en sud"	"Aquitaine"	"a gagné est de 11,2"	"2440-2449"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"moyenne sur le sud"	"Aquitaine"	"), et les températur"	"2736-2745"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"moyenne sur le sud"	"Aquitaine"	"). Pluviométries Le"	"2882-2891"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"yen observé, en sud"	"Aquitaine"	", varie de "" C05-Poi"	"3139-3148"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Sud Aquit"	"4474-4483"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"taine / Edition Sud"	"Aquitaine"	"Vigne N°02 du 2 Avr"	"4498-4507"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"ttp://www.nouvelle-"	"aquitaine"	".chambres-agricultur"	"6044-6053"	"type=REG_NOM_OLD, $=Aquitaine, form=aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"ser upload/Nouvelle-"	"Aquitaine"	"/094 Inst-Nouvelle-A"	"6109-6118"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"e/094 Inst-Nouvelle-"	"Aquitaine"	"/Documents/BSV 2017/"	"6137-6146"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Sud Aquit"	"6658-6667"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"taine / Edition Sud"	"Aquitaine"	"Vigne N°02 du 2 Avr"	"6682-6691"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"4 sites différents ("	"Gironde"	") : Entre-deux-Mers("	"9048-9055"	"type=DEP_NOM, $=Gironde, form=Gironde"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"s d'hiver de chaque"	"lot"	". Dès que les premiè"	"9461-9464"	"type=DEP_NOM, $=Lot, form=lot"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"vées dès le premier"	"lot"	"(mise à l'étuve le"	"10004-10007"	"type=DEP_NOM, $=Lot, form=lot"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Sud Aquit"	"10522-10531"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"taine / Edition Sud"	"Aquitaine"	"Vigne N°02 du 2 Avr"	"10546-10555"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"ond et le troisième"	"lot"	"d'observation (resp"	"10627-10630"	"type=DEP_NOM, $=Lot, form=lot"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"ôt douces. Pour le"	"lot"	"2, les germinations"	"10972-10975"	"type=DEP_NOM, $=Lot, form=lot"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"A. Kerebel (Fredon"	"Aquitaine"	") ; L. Delbac (INRA)"	"11157-11166"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Sud Aquit"	"13069-13078"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"taine / Edition Sud"	"Aquitaine"	"Vigne N°02 du 2 Avr"	"13093-13102"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Sud Aquit"	"15933-15942"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"taine / Edition Sud"	"Aquitaine"	"Vigne N°02 du 2 Avr"	"15957-15966"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"e des vignobles sud"	"Aquitaine"	". Ce résultat est la"	"16102-16111"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Sud Aquit"	"18268-18277"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"taine / Edition Sud"	"Aquitaine"	"Vigne N°02 du 2 Avr"	"18292-18301"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"en place sur le Sud"	"Aquitaine"	". Les relevés de piè"	"18404-18413"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"sur le secteur des"	"Landes"	". Si ce n'est pas dé"	"18877-18883"	"type=DEP_NOM, $=Landes, form=Landes"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"hony KEREBEL FREDON"	"Aquitaine"	"- a.kerebel@fredon-a"	"19534-19543"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"e- a.kerebel@fredon-"	"aquitaine"	".org Aucun risque à"	"19562-19571"	"type=REG_NOM_OLD, $=Aquitaine, form=aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"du végétal Nouvelle-"	"Aquitaine"	"- Vigne / Edition S"	"20084-20093"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"Vigne / Edition Sud"	"Aquitaine"	"sont les suivantes"	"20116-20125"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"DA40, CDA64, Fredon"	"Aquitaine"	", FDSEA64, Syndicat"	"20220-20229"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"griculture Nouvelle-"	"Aquitaine"	"dégage donc toute r"	"20563-20572"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Sud Aquit"	"21205-21214"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"taine / Edition Sud"	"Aquitaine"	"Vigne N°02 du 2 Avr"	"21229-21238"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"N°08 Edition Sud"	"Aquitaine"	"14/05/2019 (Départe"	"19-28"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"RAAF draaf.nouvelle-"	"aquitaine"	".agriculture.gouv.fr"	"147-156"	"type=REG_NOM_OLD, $=Aquitaine, form=aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"re d'agriculture de"	"Gironde"	"mh.martigne@gironde"	"450-457"	"type=DEP_NOM, $=Gironde, form=Gironde"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"Régionale Nouvelle-"	"Aquitaine"	"Boulevard des Arcad"	"685-694"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"imentation Nouvelle-"	"Aquitaine"	"22 Rue des Pénitent"	"825-834"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"du végétal Nouvelle-"	"Aquitaine"	"Vigne / Edition Sud"	"1055-1064"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"Vigne / Edition Sud"	"Aquitaine"	"N°8 du 14/05/19 "" P"	"1085-1094"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"mis observé dans le"	"nord"	"Aquitaine Cicadelle"	"1499-1503"	"type=DEP_NOM, $=Nord, form=nord"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"bservé dans le nord"	"Aquitaine"	"Cicadelles de Flave"	"1504-1513"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Sud Aquit"	"2142-2151"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"taine / Edition Sud"	"Aquitaine"	"Vigne N°08 du 14 Ma"	"2166-2175"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"nne observée en sud"	"Aquitaine"	"a gagné 2,5°C par r"	"2380-2389"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"moyenne sur le sud"	"Aquitaine"	"), et les températur"	"2675-2684"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"moyenne sur le sud"	"Aquitaine"	"). Pluviométries La"	"2823-2832"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"yen observé, en sud"	"Aquitaine"	", est le stade "" H17"	"3166-3175"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"egistrés sur le Sud"	"Aquitaine"	".- Le 8/05 : quelque"	"3535-3544"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Sud Aquit"	"4132-4141"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"taine / Edition Sud"	"Aquitaine"	"Vigne N°08 du 14 Ma"	"4156-4165"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"réseau (secteur des"	"Landes"	") et hors réseau BSV"	"6863-6869"	"type=DEP_NOM, $=Landes, form=Landes"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Sud Aquit"	"6948-6957"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"taine / Edition Sud"	"Aquitaine"	"Vigne N°08 du 14 Ma"	"6972-6981"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"A. KEREBEL- FREDON"	"AQUITAINE"	"et L. DAVIDOU - CA3"	"7086-7095"	"type=REG_NOM_OLD, $=Aquitaine, form=AQUITAINE"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Sud Aquit"	"9384-9393"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"taine / Edition Sud"	"Aquitaine"	"Vigne N°08 du 14 Ma"	"9408-9417"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"dans le secteur des"	"Landes"	". Tache de Black-rot"	"10802-10808"	"type=DEP_NOM, $=Landes, form=Landes"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Sud Aquit"	"11169-11178"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"taine / Edition Sud"	"Aquitaine"	"Vigne N°08 du 14 Ma"	"11193-11202"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"es vignobles du Sud"	"Aquitaine"	". Le modèle a signal"	"12437-12446"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"SOUARN FRAB AGROBIO"	"GIRONDE"	"Bulletin de Santé d"	"13739-13746"	"type=DEP_NOM, $=Gironde, form=GIRONDE"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Sud Aquit"	"13785-13794"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"taine / Edition Sud"	"Aquitaine"	"Vigne N°08 du 14 Ma"	"13809-13818"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"sur le vignoble sud"	"Aquitaine"	". 1 larve a été obse"	"15766-15775"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Sud Aquit"	"16334-16343"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"taine / Edition Sud"	"Aquitaine"	"Vigne N°08 du 14 Ma"	"16358-16367"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"en place sur le sud"	"Aquitaine"	". Les relevés de piè"	"16479-16488"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"A. KEREBEL-FREDON"	"AQUITAINE"	"INRA Eudémis : Fic"	"16763-16772"	"type=REG_NOM_OLD, $=Aquitaine, form=AQUITAINE"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"r A. KEREBEL FREDON"	"AQUITAINE"	"Eudémis : globaleme"	"17033-17042"	"type=REG_NOM_OLD, $=Aquitaine, form=AQUITAINE"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"es niveaux faibles ("	"Landes"	", Irouléguy, Juranço"	"17302-17308"	"type=DEP_NOM, $=Landes, form=Landes"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Sud Aquit"	"17604-17613"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"taine / Edition Sud"	"Aquitaine"	"Vigne N°08 du 14 Ma"	"17628-17637"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"été observé dans le"	"Nord"	"Aquitaine. A l'appr"	"17867-17871"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"bservé dans le Nord"	"Aquitaine"	". A l'approche de la"	"17872-17881"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Sud Aquit"	"18805-18814"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"taine / Edition Sud"	"Aquitaine"	"Vigne N°08 du 14 Ma"	"18829-18838"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"du végétal Nouvelle-"	"Aquitaine"	"- Vigne / Edition S"	"19487-19496"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"Vigne / Edition Sud"	"Aquitaine"	"sont les suivantes"	"19519-19528"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"DA40, CDA64, Fredon"	"Aquitaine"	", FDSEA64, Syndicat"	"19623-19632"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"griculture Nouvelle-"	"Aquitaine"	"dégage donc toute r"	"19966-19975"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Sud Aquit"	"20608-20617"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"taine / Edition Sud"	"Aquitaine"	"Vigne N°08 du 14 Ma"	"20632-20641"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"N°17 Edition Sud"	"Aquitaine"	"16/07/2019 (Départe"	"19-28"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"RAAF draaf.nouvelle-"	"aquitaine"	".agriculture.gouv.fr"	"147-156"	"type=REG_NOM_OLD, $=Aquitaine, form=aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"re d'agriculture de"	"Gironde"	"mh.martigne@gironde"	"450-457"	"type=DEP_NOM, $=Gironde, form=Gironde"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"Régionale Nouvelle-"	"Aquitaine"	"Boulevard des Arcad"	"685-694"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"imentation Nouvelle-"	"Aquitaine"	"22 Rue des Pénitent"	"825-834"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"du végétal Nouvelle-"	"Aquitaine"	"Vigne / Edition Sud"	"1055-1064"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"Vigne / Edition Sud"	"Aquitaine"	"N°17 du 16/07/19 """	"1085-1094"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Sud Aquit"	"2097-2106"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
