"bsv"	"number of words"	"html tag"	"context before"	"form"	"lemma"	"prefLabel"	"context after"	"location"	"features"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/05bsv_jevi_20190502_cle8f22b6.html"	"85"	"P"	"épinard, poirée ou"	"bette"	"bette"	"poirée"	"à cardes...)."	"424-429"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poirees, skos-prefLabel=poirée, lemma=bette, form=bette"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/05bsv_jevi_20190502_cle8f22b6.html"	"85"	"P"	", poirée ou bette à"	"cardes"	"carde"	"cardon"	"...)."	"432-438"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cardons, skos-prefLabel=cardon, lemma=carde, form=cardes"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/05bsv_jevi_20190502_cle8f22b6.html"	"5"	"FIGURE"	"S OCTAU -"	"Potager"	"potager"	"jardins familiaux"	"d'amateur"	"11-18"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_jardins_familiaux, skos-prefLabel=jardins familiaux, lemma=potager, form=Potager"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/05bsv_jevi_20190502_cle8f22b6.html"	"13"	"FIGURE"	"rie (contre-jour) -"	"épinard"	"épinard"	"épinard"	""	"53-60"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Epinards, skos-prefLabel=épinard, lemma=épinard, form=épinard"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/05bsv_jevi_20190502_cle8f22b6.html"	"10"	"P"	"Haut-Anjou (49),"	"potager"	"potager"	"jardins familiaux"	"d'amateurs."	"17-24"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_jardins_familiaux, skos-prefLabel=jardins familiaux, lemma=potager, form=potager"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/05bsv_jevi_20190502_cle8f22b6.html"	"27"	"P"	"ucerons noirs de la"	"fève"	"fève"	"fève"	"sur des fèves au st"	"47-51"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Feves, skos-prefLabel=fève, lemma=fève, form=fève"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/05bsv_jevi_20190502_cle8f22b6.html"	"27"	"P"	"de la fève sur des"	"fèves"	"fève"	"fève"	"au stade 8 feuilles"	"60-65"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Feves, skos-prefLabel=fève, lemma=fève, form=fèves"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/05bsv_jevi_20190502_cle8f22b6.html"	"42"	"P"	"puceron noir de la"	"fève"	"fève"	"fève"	", Aphis fabae, peut"	"22-26"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Feves, skos-prefLabel=fève, lemma=fève, form=fève"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/05bsv_jevi_20190502_cle8f22b6.html"	"42"	"P"	"es). Cf. paragraphe"	"Rosier"	"rosier"	"rosier"	"/puceron."	"179-185"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Rosiers, skos-prefLabel=rosier, lemma=rosier, form=Rosier"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/05bsv_jevi_20190502_cle8f22b6.html"	"17"	"P"	"e de la Loire (49),"	"potager"	"potager"	"jardins familiaux"	"d'amateurs et jardi"	"44-51"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_jardins_familiaux, skos-prefLabel=jardins familiaux, lemma=potager, form=potager"
