"bsv"	"number of words"	"html tag"	"context before"	"form"	"lemma"	"prefLabel"	"context after"	"location"	"features"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Colza_no08-05avril18_cle866147.html"	"78"	"FIGURE"	"st conditionnée par"	"l'état du colza, le nombre de piqûres et la dynamique de croissance"	"l'état du colza , le nombre de piqûre et le dynamique de croissance"	""	"des tiges. Toute pi"	"185-252"	"type=N_PUN_N_KON_N, match=fcu, form=l'état du colza, le nombre de piqûres et la dynamique de croissance"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Colza_no24-20nov2019_cle8157b8.html"	"39"	"P"	"moyen de lutte à ce"	"jour, la mouche du chou"	"jour , le mouche du chou"	""	"est observée cet au"	"81-104"	"type=N_PUN_N, match=fcu, form=jour, la mouche du chou"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Colza_no24-20nov2019_cle8157b8.html"	"84"	"P"	"ême. Dans les pires"	"cas, la rosette"	"cas , le rosette"	""	"peut rougir ou se v"	"273-288"	"type=N_PUN_N, match=fcu, form=cas, la rosette"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Colza_no24-20nov2019_cle8157b8.html"	"110"	"P"	"pas concernées par"	"la mouche du chou, points"	"le mouche du chou , point"	""	"verts sur la carte"	"42-67"	"type=N_PUN_N, match=fcu, form=la mouche du chou, points"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_GC_NA_Limousin_18_20200901_cle088995.html"	"86"	"P"	"ue, semer tôt : sur"	"colza, les semis"	"colza , le semis"	""	"tardifs sont généra"	"40-56"	"type=N_PUN_N, match=fcu, form=colza, les semis"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_GC_NA_Limousin_18_20200901_cle088995.html"	"136"	"P"	"le. A partir de 3-4"	"feuilles, le colza"	"feuille , le colza"	""	"entre dans une dyna"	"237-255"	"type=N_PUN_N, match=fcu, form=feuilles, le colza"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_GC_n_15_du_10_mars_2015_cle0bc9b5.html"	"130"	"P"	"nce du charançon de"	"la tige du colza, le charançon de la tige"	"le tige du colza , le charançon de le tige"	""	"du chou ne pond pas"	"32-73"	"type=N_PUN_N, match=fcu, form=la tige du colza, le charançon de la tige"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_GC_n_22_du_30_avril_2013_cle82bfbf.html"	"49"	"P"	"a dans la rotation ("	"colza, tournesol, soja, pois"	"colza , tournesol , soja , pois"	""	"), les attaques rec"	"125-153"	"type=N_PUN_N, match=fcu, form=colza, tournesol, soja, pois"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_GC_n_22_du_30_avril_2013_cle82bfbf.html"	"82"	"P"	"t. Comme les autres"	"espèces, les pois"	"espèce , le pois"	""	"ont accéléré leur c"	"243-260"	"type=N_PUN_N, match=fcu, form=espèces, les pois"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_GC_n_22_du_30_avril_2013_cle82bfbf.html"	"85"	"P"	"ultures mellifères ("	"colza, tournesol, féverole, luzerne, maïs"	"colza , tournesol , féverole , luzerne , maïs"	""	", CIPAN ) en début d"	"28-69"	"type=N_PUN_N, match=fcu, form=colza, tournesol, féverole, luzerne, maïs"
