"bsv"	"context before"	"locality"	"context after"	"location"	"features"
"BSV_legumes_15_cle8b2b14-1"	"le d'agriculture du"	"Centre Val de Loire"	"13 avenue des Droit"	"43015-43034"	"type=REG_NOM_OLD, $=Centre-Val de Loire, form=Centre Val de Loire"
"BSV_legumes_15_cle8b2b14-1"	"le d'agriculture du"	"Centre Val de Loire"	"dégage donc toute r"	"43299-43318"	"type=REG_NOM_OLD, $=Centre-Val de Loire, form=Centre Val de Loire"
"BSV_legumes_15_cle8b2b14-1"	"ie Saint-Benoît-sur-"	"Loire"	"(45) Veigné (37) Bo"	"43704-43709"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_15_cle8b2b14-1"	"5) Saint-Benoît-sur-"	"Loire"	"(45) Saint-"	"43771-43776"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_15_cle8b2b14-1"	"Saint-Benoît-sur-"	"Loire"	"(45) Caro"	"43807-43812"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_15_cle8b2b14-1"	"Saint-Benoît-sur-"	"Loire"	"(45) Céle"	"44210-44215"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_15_cle8b2b14-1"	"Saint-Benoît-sur-"	"Loire"	"(45) Bout"	"44460-44465"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_15_cle8b2b14-1"	"s précoce située en"	"Indre"	"-et-Loire. E"	"45141-45146"	"type=DEP_NOM, $=Indre, form=Indre"
"BSV_legumes_15_cle8b2b14-1"	"e St-Benoît-sur-"	"Loire"	"St-Benoït-sur-L"	"45283-45288"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_15_cle8b2b14-1"	"e St-Benoït-sur-"	"Loire"	"GC1 St-Benoït-s"	"45307-45312"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_15_cle8b2b14-1"	"1 St-Benoït-sur-"	"Loire"	"GC2 Villandry p"	"45335-45340"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_15_cle8b2b14-1"	"le d'agriculture du"	"Centre Val de Loire"	"13 avenue des Droit"	"46279-46298"	"type=REG_NOM_OLD, $=Centre-Val de Loire, form=Centre Val de Loire"
"BSV_legumes_15_cle8b2b14-1"	"le d'agriculture du"	"Centre Val de Loire"	"dégage donc toute r"	"46563-46582"	"type=REG_NOM_OLD, $=Centre-Val de Loire, form=Centre Val de Loire"
"BSV_legumes_15_cle8b2b14-1"	"St Benoît sur"	"Loire"	"(45) Bulb"	"48330-48335"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_15_cle8b2b14-1"	"le d'agriculture du"	"Centre Val de Loire"	"13 avenue des Droit"	"49978-49997"	"type=REG_NOM_OLD, $=Centre-Val de Loire, form=Centre Val de Loire"
"BSV_legumes_15_cle8b2b14-1"	"le d'agriculture du"	"Centre Val de Loire"	"dégage donc toute r"	"50262-50281"	"type=REG_NOM_OLD, $=Centre-Val de Loire, form=Centre Val de Loire"
"BSV_legumes_15_cle8b2b14-1"	"nt signalée dans le"	"Loiret"	"(secteur Val de Loi"	"50670-50676"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_15_cle8b2b14-1"	"ret (secteur Val de"	"Loire"	") sur oignons bulbil"	"50693-50698"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_15_cle8b2b14-1"	"sont rencontrées au"	"nord"	"du Loiret sur oigno"	"53470-53474"	"type=DEP_NOM, $=Nord, form=nord"
"BSV_legumes_15_cle8b2b14-1"	"contrées au nord du"	"Loiret"	"sur oignons semis t"	"53478-53484"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_15_cle8b2b14-1"	"une parcelle) et au"	"nord"	"d'Orléans (45) sur"	"53571-53575"	"type=DEP_NOM, $=Nord, form=nord"
"BSV_legumes_15_cle8b2b14-1"	"rvée dans le Val de"	"Loire"	"(45) sur échalion e"	"53913-53918"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_15_cle8b2b14-1"	"le d'agriculture du"	"Centre Val de Loire"	"13 avenue des Droit"	"54132-54151"	"type=REG_NOM_OLD, $=Centre-Val de Loire, form=Centre Val de Loire"
"BSV_legumes_15_cle8b2b14-1"	"le d'agriculture du"	"Centre Val de Loire"	"dégage donc toute r"	"54416-54435"	"type=REG_NOM_OLD, $=Centre-Val de Loire, form=Centre Val de Loire"
"BSV_legumes_15_cle8b2b14-1"	"jours élevé pour le"	"Loiret"	"et le Loir-et-Cher."	"54906-54912"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_15_cle8b2b14-1"	"nce de fusariose au"	"nord"	"du Loiret sur oigno"	"55339-55343"	"type=DEP_NOM, $=Nord, form=nord"
"BSV_legumes_15_cle8b2b14-1"	"usariose au nord du"	"Loiret"	"sur oignons bulbill"	"55347-55353"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_15_cle8b2b14-1"	"stade tombaison au"	"nord"	"du Loiret (oignons"	"55966-55970"	"type=DEP_NOM, $=Nord, form=nord"
"BSV_legumes_15_cle8b2b14-1"	"ombaison au nord du"	"Loiret"	"(oignons bulbilles"	"55974-55980"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_15_cle8b2b14-1"	"5) Saint-Benoît sur"	"Loire"	"(45) Chitenay (41)"	"56295-56300"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_15_cle8b2b14-1"	"ant) dans le Val de"	"Loire"	"(45). Modélisation"	"56485-56490"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_15_cle8b2b14-1"	"le d'agriculture du"	"Centre Val de Loire"	"13 avenue des Droit"	"56847-56866"	"type=REG_NOM_OLD, $=Centre-Val de Loire, form=Centre Val de Loire"
"BSV_legumes_15_cle8b2b14-1"	"le d'agriculture du"	"Centre Val de Loire"	"dégage donc toute r"	"57131-57150"	"type=REG_NOM_OLD, $=Centre-Val de Loire, form=Centre Val de Loire"
"BSV_legumes_15_cle8b2b14-1"	"ON Loir-et-Cher(41)"	"Eure"	"-et-Loir(28) Chartre"	"58982-58986"	"type=DEP_NOM, $=Eure, form=Eure"
"BSV_legumes_15_cle8b2b14-1"	"NON NON"	"Essonne"	"(91) Loiret (45) Ou"	"59306-59313"	"type=DEP_NOM, $=Essonne, form=Essonne"
"BSV_legumes_15_cle8b2b14-1"	"ON Essonne (91)"	"Loiret"	"(45) Ouzouer-le-Mar"	"59319-59325"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_15_cle8b2b14-1"	"le d'agriculture du"	"Centre Val de Loire"	"13 avenue des Droit"	"59992-60011"	"type=REG_NOM_OLD, $=Centre-Val de Loire, form=Centre Val de Loire"
"BSV_legumes_15_cle8b2b14-1"	"le d'agriculture du"	"Centre Val de Loire"	"dégage donc toute r"	"60276-60295"	"type=REG_NOM_OLD, $=Centre-Val de Loire, form=Centre Val de Loire"
"BSV_legumes_15_cle8b2b14-1"	"e pucerons, dans le"	"Loiret"	"(Val de Loire). Seu"	"61527-61533"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_15_cle8b2b14-1"	"s le Loiret (Val de"	"Loire"	"). Seuil indicatif d"	"61542-61547"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_15_cle8b2b14-1"	"le d'agriculture du"	"Centre Val de Loire"	"13 avenue des Droit"	"61977-61996"	"type=REG_NOM_OLD, $=Centre-Val de Loire, form=Centre Val de Loire"
"BSV_legumes_15_cle8b2b14-1"	"le d'agriculture du"	"Centre Val de Loire"	"dégage donc toute r"	"62261-62280"	"type=REG_NOM_OLD, $=Centre-Val de Loire, form=Centre Val de Loire"
"BSV_legumes_15_cle8b2b14-1"	"est atteint dans le"	"Loiret"	"(Secteur Val de Loi"	"62842-62848"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_15_cle8b2b14-1"	"ret (Secteur Val de"	"Loire"	") Veillez à éliminer"	"62865-62870"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_15_cle8b2b14-1"	"ré à faible dans le"	"Loiret"	"et l'Indre-et-Loire"	"63177-63183"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_15_cle8b2b14-1"	"oiret et l'Indre-et-"	"Loire"	", les parcelles étan"	"63198-63203"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_15_cle8b2b14-1"	"oissance Croissance"	"Loiret"	"Saint-Benoit-sur-Lo"	"64156-64162"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_15_cle8b2b14-1"	"et Saint-Benoit-sur-"	"Loire"	"Directeur de public"	"64180-64185"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_15_cle8b2b14-1"	"le d'agriculture du"	"Centre Val de Loire"	"13 avenue des Droit"	"64288-64307"	"type=REG_NOM_OLD, $=Centre-Val de Loire, form=Centre Val de Loire"
"BSV_legumes_15_cle8b2b14-1"	"le d'agriculture du"	"Centre Val de Loire"	"dégage donc toute r"	"64572-64591"	"type=REG_NOM_OLD, $=Centre-Val de Loire, form=Centre Val de Loire"
"BSV_legumes_15_cle8b2b14-1"	"Teigne"	"Indre"	"-et-Loire Villandry"	"65373-65378"	"type=DEP_NOM, $=Indre, form=Indre"
"BSV_legumes_15_cle8b2b14-1"	"ray Tour-en-Sologne"	"Loiret"	"Darvoy Saint Benoit"	"65473-65479"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_15_cle8b2b14-1"	"oy Saint Benoit sur"	"Loire"	"Guilly Etat général"	"65504-65509"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_15_cle8b2b14-1"	"le d'agriculture du"	"Centre Val de Loire"	"13 avenue des Droit"	"66085-66104"	"type=REG_NOM_OLD, $=Centre-Val de Loire, form=Centre Val de Loire"
"BSV_legumes_15_cle8b2b14-1"	"le d'agriculture du"	"Centre Val de Loire"	"dégage donc toute r"	"66369-66388"	"type=REG_NOM_OLD, $=Centre-Val de Loire, form=Centre Val de Loire"
"BSV_legumes_15_cle8b2b14-1"	"le d'agriculture du"	"Centre Val de Loire"	"13 avenue des Droit"	"67378-67397"	"type=REG_NOM_OLD, $=Centre-Val de Loire, form=Centre Val de Loire"
"BSV_legumes_15_cle8b2b14-1"	"le d'agriculture du"	"Centre Val de Loire"	"dégage donc toute r"	"67662-67681"	"type=REG_NOM_OLD, $=Centre-Val de Loire, form=Centre Val de Loire"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"t 2020 N° 9 Edition"	"Auvergne"	"-Rhône-Alpes Culture"	"109-117"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"9 Edition Auvergne-"	"Rhône-Alpes"	"Cultures légumières"	"118-129"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"égion AURA, édition"	"Auvergne"	"Rhône-Alpes"	"786-794"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"A, édition Auvergne"	"Rhône-Alpes"	"1 1"	"795-806"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"ition du territoire"	"Auvergne"	"Rhône-Alpes 2 2 At"	"2550-2558"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"territoire Auvergne"	"Rhône-Alpes"	"2 2 Attention tout"	"2559-2570"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"'Isère et vallée du"	"Rhône"	"Syrphes - Episyrphu"	"3960-3965"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"ition du territoire"	"Auvergne"	"Rhône-Alpes 3 3 L"	"4632-4640"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"territoire Auvergne"	"Rhône-Alpes"	"3 3 La protection"	"4641-4652"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"ition du territoire"	"Auvergne"	"Rhône-Alpes 4 4 T"	"8623-8631"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"territoire Auvergne"	"Rhône-Alpes"	"4 4 Trichoderma a"	"8632-8643"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"ition du territoire"	"Auvergne"	"Rhône-Alpes 5 5 Ch"	"10100-10108"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"territoire Auvergne"	"Rhône-Alpes"	"5 5 Chou Puceron v"	"10109-10120"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"'Isère et vallée du"	"Rhône"	"Chrysopes Coccinell"	"10828-10833"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"ition du territoire"	"Auvergne"	"Rhône-Alpes 6 6 Pu"	"11545-11553"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"territoire Auvergne"	"Rhône-Alpes"	"6 6 Punaise ornée"	"11554-11565"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"ition du territoire"	"Auvergne"	"Rhône-Alpes 7 7 Zo"	"13788-13796"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"territoire Auvergne"	"Rhône-Alpes"	"7 7 Zone Alpine Mi"	"13797-13808"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"ition du territoire"	"Auvergne"	"Rhône-Alpes 8 8 Va"	"15336-15344"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"territoire Auvergne"	"Rhône-Alpes"	"8 8 Val de Saône &"	"15345-15356"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"'Isère et vallée du"	"Rhône"	"Insectes et maladie"	"15582-15587"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"ition du territoire"	"Auvergne"	"Rhône-Alpes 9 9 Do"	"17705-17713"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"territoire Auvergne"	"Rhône-Alpes"	"9 9 Doryphores Tau"	"17714-17725"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"ition du territoire"	"Auvergne"	"Rhône-Alpes 10 10"	"20592-20600"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"territoire Auvergne"	"Rhône-Alpes"	"10 10 Courgette Pu"	"20601-20612"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"et Oïdium vallée du"	"Rhône"	"Thrips Oïdium Acari"	"21105-21110"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"ition du territoire"	"Auvergne"	"Rhône-Alpes 11 11"	"22389-22397"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"territoire Auvergne"	"Rhône-Alpes"	"11 11 Aubergine Th"	"22398-22409"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"ition du territoire"	"Auvergne"	"Rhône-Alpes 12 12"	"23856-23864"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"territoire Auvergne"	"Rhône-Alpes"	"12 12 Plaine de l'"	"23865-23876"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"'Isère et vallée du"	"Rhône"	"Coccinelle Doryphor"	"23915-23920"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"ition du territoire"	"Auvergne"	"Rhône-Alpes 13 13"	"27282-27290"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"territoire Auvergne"	"Rhône-Alpes"	"13 13 Tomate"	"27291-27302"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"dans des serres du"	"Finistère"	". Ce virus est p"	"27532-27541"	"type=DEP_NOM, $=Finistère, form=Finistère"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"la DRAAF d'Auvergne"	"Rhône-Alpes"	". http://draaf.auver"	"28480-28491"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"Alpes. http://draaf."	"auvergne"	"-rhone-alpes.agricul"	"28506-28514"	"type=REG_NOM_OLD, $=Auvergne, form=auvergne"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"tp://draaf.auvergne-"	"rhone-alpes"	".agriculture.gouv.fr"	"28515-28526"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=rhone-alpes"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"ition du territoire"	"Auvergne"	"Rhône-Alpes 14 14"	"29669-29677"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"territoire Auvergne"	"Rhône-Alpes"	"14 14 Zone Alpine"	"29678-29689"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"ition du territoire"	"Auvergne"	"Rhône-Alpes 15 15"	"31414-31422"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"territoire Auvergne"	"Rhône-Alpes"	"15 15 Puceron Noct"	"31423-31434"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"'Isère et vallée du"	"Rhône"	"Chrysopes Entomopht"	"31726-31731"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"culture des pays de"	"Loire"	"BSV n° 9, 2020 Cult"	"32572-32577"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"ition du territoire"	"Auvergne"	"Rhône-Alpes 16 16"	"32649-32657"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"territoire Auvergne"	"Rhône-Alpes"	"16 16 Acariose bro"	"32658-32669"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"d'Agriculture de la"	"Loire"	"BSV n° 9, 2020 Cult"	"33492-33497"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"ition du territoire"	"Auvergne"	"Rhône-Alpes 17 17"	"33569-33577"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"territoire Auvergne"	"Rhône-Alpes"	"17 17 Le conseil a"	"33578-33589"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"onale d'Agriculture"	"Auvergne"	"-Rhône-AlpesCoordonn"	"35966-35974"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"griculture Auvergne-"	"Rhône"	"-AlpesCoordonnées du"	"35975-35980"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"iculture d'Auvergne-"	"Rhône-Alpes"	", Coopérative Agrico"	"36350-36361"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"e Mâconnais, FREDON"	"Auvergne"	"Rhône Alpes et le l"	"36409-36417"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"is, FREDON Auvergne"	"Rhône Alpes"	"et le lycée Hortico"	"36418-36429"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône Alpes"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"ition du territoire"	"Auvergne"	"Rhône-Alpes 18 18"	"37091-37099"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"territoire Auvergne"	"Rhône-Alpes"	"18 18"	"37100-37111"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"p.duval@bouches-du-"	"rhone"	".chambagri.fr Direct"	"339-344"	"type=DEP_NOM, $=Rhône, form=rhone"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"onale d'Agriculture"	"Provence Alpes-Côte d'Azur"	"Maison des agricult"	"445-471"	"type=REG_NOM_OLD, $=Provence-Alpes-Côte d'Azur, form=Provence Alpes-Côte d'Azur"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"CA 132 boulevard de"	"Paris"	"13000 Marseille Fra"	"651-656"	"type=DEP_NOM, $=Paris, form=Paris"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"r deux parcelles du"	"nord"	"des Bouches-du-Rhôn"	"21576-21580"	"type=DEP_NOM, $=Nord, form=nord"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"nord des Bouches-du-"	"Rhône"	". Gestion du risque"	"21596-21601"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"sion faible dans le"	"nord"	"des Bouches-du-Rhôn"	"23280-23284"	"type=DEP_NOM, $=Nord, form=nord"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"nord des Bouches-du-"	"Rhône"	". Gestion du risque"	"23300-23305"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"sud des Bouches-du-"	"Rhône"	". Gestion du risque"	"23817-23822"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"hamp) et un dans le"	"Var"	"(menthe en tunnel f"	"25984-25987"	"type=DEP_NOM, $=Var, form=Var"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"ture des Bouches-du-"	"Rhône"	"DUVAL Pauline APREL"	"26897-26902"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"re d'Agriculture du"	"Vaucluse"	"FERRERA Sara OBSERV"	"26979-26987"	"type=DEP_NOM, $=Vaucluse, form=Vaucluse"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"re d'Agriculture du"	"Vaucluse"	"Chambre d'Agricultu"	"27107-27115"	"type=DEP_NOM, $=Vaucluse, form=Vaucluse"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"ture des Bouches-du-"	"Rhône"	"FDCETAM 13 (Fédérat"	"27195-27200"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"hers des Bouches-du-"	"Rhône"	") GRAB (Groupe de Re"	"27274-27279"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	") CETA Serristes du"	"Vaucluse"	"Terre d'Azur (06) F"	"27352-27360"	"type=DEP_NOM, $=Vaucluse, form=Vaucluse"
"BSV_no13_du_15-05-18_cle01162f"	"(Côtes d'Armor : 8,"	"Finistère"	": 7, Ille-et-Vilain"	"5196-5205"	"type=DEP_NOM, $=Finistère, form=Finistère"
"BSV_no13_du_15-05-18_cle01162f"	"lle-et-Vilaine : 8,"	"Morbihan"	": 10). Stades Toute"	"5232-5240"	"type=DEP_NOM, $=Morbihan, form=Morbihan"
"BSV_no13_du_15-05-18_cle01162f"	"yiesSource : Fredon"	"Bretagne"	"Page 4 BLÉ TENDRE"	"7804-7812"	"type=REG_NOM, $=Bretagne, form=Bretagne"
"BSV_no13_du_15-05-18_cle01162f"	"Côtes d'Armor : 18,"	"Finistère"	": 15, Ille-et-Vilai"	"7915-7924"	"type=DEP_NOM, $=Finistère, form=Finistère"
"BSV_no13_du_15-05-18_cle01162f"	"-et-Vilaine : 23 et"	"Morbihan"	": 23).5 parcelles d"	"7955-7963"	"type=DEP_NOM, $=Morbihan, form=Morbihan"
"BSV_no13_du_15-05-18_cle01162f"	"(Côtes d'Armor : 0,"	"Finistère"	": 0, Ille-et-Vilain"	"8037-8046"	"type=DEP_NOM, $=Finistère, form=Finistère"
"BSV_no13_du_15-05-18_cle01162f"	"e-et-Vilaine : 0 et"	"Morbihan"	": 5). Stades Stade"	"8075-8083"	"type=DEP_NOM, $=Morbihan, form=Morbihan"
"BSV_no13_du_15-05-18_cle01162f"	"(Côtes d'Armor : 3,"	"Finistère"	": 12, Ille-et-Vilai"	"12887-12896"	"type=DEP_NOM, $=Finistère, form=Finistère"
"BSV_no13_du_15-05-18_cle01162f"	"e-et-Vilaine : 5 et"	"Morbihan"	": 4). Stades Stade"	"12926-12934"	"type=DEP_NOM, $=Morbihan, form=Morbihan"
