"bsv"	"number of words"	"html tag"	"context before"	"form"	"lemma"	"prefLabel"	"context after"	"location"	"features"
"BSV_GRANDES_CULTURES_2018_No38_cle0b961f"	"3149"	"html"	"âts. A partir de la"	"levée"	"levée"	"stade secondaire BBCH 009 "	"de la culture, les"	"15029-15034"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"BSV_Grandes_Cultures_Lin__Oleagineux_n2_NR_17102017_cle4cd66c"	"1074"	"html"	"En cours de"	"levée"	"levée"	"stade secondaire BBCH 009 "	"A2 (= levée, co"	"1635-1640"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"BSV_Grandes_Cultures_Lin__Oleagineux_n2_NR_17102017_cle4cd66c"	"1074"	"html"	"ADES CLES Stade A1 ("	"BBCH 08"	"BBCH @card@"	"stade secondaire BBCH 08"	") : Fendillement du"	"4886-4893"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH08, skos-prefLabel=stade secondaire BBCH 08, form=BBCH 08"
"BSV_Grandes_Cultures_Lin__Oleagineux_n2_NR_17102017_cle4cd66c"	"1074"	"html"	"s Inovia) Stade A2 ("	"BBCH 09"	"BBCH @card@"	"stade secondaire BBCH 09"	") : Levée cotylédons"	"4977-4984"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH09, skos-prefLabel=stade secondaire BBCH 09, form=BBCH 09"
"BSV_Grandes_Cultures_Lin__Oleagineux_n2_NR_17102017_cle4cd66c"	"1074"	"html"	") Stade B1 ("	"BBCH 12"	"BBCH @card@"	"stade secondaire BBCH 12"	") : les deux premièr"	"5099-5106"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH12, skos-prefLabel=stade secondaire BBCH 12, form=BBCH 12"
"BSV_Grandes_Cultures_Lin__Oleagineux_n2_NR_17102017_cle4cd66c"	"1074"	"html"	"Stade B2 ("	"BBCH 14"	"BBCH @card@"	"stade secondaire BBCH 14"	") : 4 feuilles sont"	"5176-5183"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH14, skos-prefLabel=stade secondaire BBCH 14, form=BBCH 14"
"BSV_Grandes_Cultures_Lin__Oleagineux_n2_NR_17102017_cle4cd66c"	"1074"	"html"	"s Inovia) Stade B5 ("	"BBCH 15"	"BBCH @card@"	"stade secondaire BBCH 15"	") : 5 cm Stade B9 (B"	"5294-5301"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH15, skos-prefLabel=stade secondaire BBCH 15, form=BBCH 15"
"BSV_Grandes_Cultures_Lin__Oleagineux_n2_NR_17102017_cle4cd66c"	"1074"	"html"	"5) : 5 cm Stade B9 ("	"BBCH 17"	"BBCH @card@"	"stade secondaire BBCH 17"	") : 7 cm (Source : T"	"5320-5327"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH17, skos-prefLabel=stade secondaire BBCH 17, form=BBCH 17"
"BSV_Legumes_082019_cle841c8f-1"	"4457"	"html"	"vos parcelles de la"	"levée"	"levée"	"stade secondaire BBCH 009 "	"au stade 6 feuilles"	"1175-1180"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"BSV_Legumes_082019_cle841c8f-1"	"4457"	"html"	"e se situe entre la"	"levée"	"levée"	"stade secondaire BBCH 009 "	"et jusqu'à 3 semain"	"2211-2216"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"BSV_Legumes_082019_cle841c8f-1"	"4457"	"html"	"ables : manque à la"	"levée"	"levée"	"stade secondaire BBCH 009 "	", flétrissement, dis"	"4665-4670"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"BSV_Legumes_082019_cle841c8f-1"	"4457"	"html"	"pour favoriser une"	"levée"	"levée"	"stade secondaire BBCH 009 "	"rapide et limiter l"	"5146-5151"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"BSV_Legumes_082019_cle841c8f-1"	"4457"	"html"	"ve des manques à la"	"levée"	"levée"	"stade secondaire BBCH 009 "	", et un jaunissement"	"20002-20007"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"BSV_Legumes_322019_2__cle44e13b"	"2299"	"html"	"été observés dès la"	"levée"	"levée"	"stade secondaire BBCH 009 "	". Les conditions cli"	"6618-6623"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"BSV_Lin_bilan_cle8a2881"	"2620"	"html"	"nes situations, les"	"levées"	"levée"	"stade secondaire BBCH 009 "	"sont très tardives"	"1400-1406"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levées"
"BSV_Lin_bilan_cle8a2881"	"2620"	"html"	"le retard pris à la"	"levée"	"levée"	"stade secondaire BBCH 009 "	". Fin novembre les s"	"1606-1611"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
